x,y,z
2.30925,-0.172012,-0.0404198
2.45021,-0.425868,-0.0723772
2.36989,-0.293506,0
2.45509,-0.426715,-0.317186
2.30557,-0.171738,0.0134371
2.45909,-0.427411,-0.0145065
2.36416,-0.292795,-0.256605
2.37322,-0.293918,0.0556454
2.37204,-0.293772,-0.167137
2.46276,-0.428049,-0.204062
2.31283,-0.172279,-0.148637
2.37922,-0.294661,-0.111675
2.4597,-0.427517,-0.13084
2.3037,-0.171599,-0.0941152
2.37719,-0.29441,-0.0557385
2.31658,-0.181098,-0.0405594
2.38467,-0.304215,0
2.46132,-0.437098,-0.318196
2.3129,-0.180811,0.0134836
2.37096,-0.302465,-0.257461
2.3761,-0.30312,0.0557385
2.38678,-0.304484,-0.168253
2.4651,-0.43777,-0.204388
2.31617,-0.181066,-0.148893
2.40587,-0.306919,-0.112978
2.30704,-0.180353,-0.0942781
2.40386,-0.306663,-0.0563898
2.31597,-0.188779,-0.0405594
2.45898,-0.4451,-0.0727263
2.39555,-0.313679,0
2.31229,-0.18848,0.0134836
2.36994,-0.310326,-0.257461
2.38301,-0.312036,0.0559246
2.37389,-0.310843,-0.167416
2.47933,-0.448783,-0.205689
2.31953,-0.18907,-0.149149
2.4088,-0.315414,-0.113164
2.46451,-0.446101,-0.131259
2.31041,-0.188327,-0.0944409
2.39094,-0.313075,-0.0561107
2.31924,-0.197606,-0.0406292
2.39835,-0.322991,0
2.31956,-0.197633,0.0135301
2.36879,-0.31901,-0.257461
2.38977,-0.321836,0.0561107
2.38855,-0.321671,-0.168532
2.3228,-0.197909,-0.149405
2.40763,-0.324241,-0.113164
2.32564,-0.198151,-0.0950922
2.38185,-0.320768,-0.0559246
2.32651,-0.206407,-0.0407688
2.32682,-0.206435,0.0135766
2.37948,-0.32891,-0.258747
2.39656,-0.331271,0.0562968
2.33005,-0.206722,-0.149916
2.33289,-0.206974,-0.0954179
2.32577,-0.214527,-0.0407688
2.33007,-0.214924,0.0135999
2.38619,-0.338331,-0.259603
2.40727,-0.341319,0.056576
2.3902,-0.338899,-0.168811
2.33329,-0.21522,-0.150172
2.33216,-0.215116,-0.0954179
2.33703,-0.222972,-0.0409782
2.41475,-0.350122,0
2.33336,-0.222622,0.0136231
2.39299,-0.346967,-0.26046
2.40618,-0.34888,0.056576
2.33657,-0.222929,-0.150428
2.43191,-0.352609,-0.114467
2.33147,-0.222442,-0.0954179
2.43784,-0.35347,-0.0573204
2.34416,-0.232325,-0.0411179
2.42136,-0.360147,0
2.33651,-0.231568,0.0136464
2.4035,-0.357491,-0.261745
2.41675,-0.359461,0.0568551
2.41152,-0.358683,-0.170485
2.34369,-0.232279,-0.15094
2.40688,-0.357994,-0.11335
2.34257,-0.232168,-0.0959064
2.34731,-0.240915,-0.0411877
2.43591,-0.371006,0
2.34365,-0.240539,0.0136929
2.39831,-0.365279,-0.261317
2.42339,-0.369099,0.0570412
2.34683,-0.240866,-0.151196
2.34572,-0.240752,-0.0960692
2.3465,-0.248697,-0.0411877
2.43862,-0.379697,0
2.35079,-0.249153,0.0137394
2.4128,-0.375678,-0.26303
2.42215,-0.377134,0.0570412
2.42479,-0.377545,-0.171601
2.34999,-0.249067,-0.151451
2.35286,-0.249372,-0.0963948
2.36152,-0.258628,-0.0414669
2.44123,-0.388837,0
2.35786,-0.258228,0.0137859
2.41933,-0.385349,-0.263887
2.43267,-0.387473,0.0573204
2.45104,-0.3904,-0.173554
2.36498,-0.259007,-0.152475
2.45042,-0.390301,-0.115583
2.35595,-0.258018,-0.0965577
2.37248,-0.268632,-0.0416763
2.45953,-0.401,0
2.36087,-0.267318,0.0138091
2.4336,-0.396773,-0.265601
2.44307,-0.398317,0.0575995
2.45747,-0.400665,-0.174112
2.36005,-0.267224,-0.152219
2.35896,-0.267101,-0.0967205
2.44702,-0.398961,-0.0576926
2.37162,-0.276084,-0.0416763
2.4622,-0.409381,0
2.364,-0.275196,0.0138324
2.43627,-0.405069,-0.266029
2.45364,-0.407958,0.0578787
2.36713,-0.275561,-0.152731
2.46347,-0.409593,-0.116328
2.36605,-0.275435,-0.0970462
2.44181,-0.40599,-0.0575995
2.37461,-0.284837,-0.0417462
2.4647,-0.418643,0
2.36699,-0.283923,0.0138556
2.43876,-0.414237,-0.266457
2.44826,-0.415851,0.0577856
2.37408,-0.284773,-0.153242
2.46203,-0.418189,-0.116328
2.36904,-0.284168,-0.097209
2.38546,-0.295011,-0.0419556
2.47103,-0.429042,0
2.38181,-0.29456,0.0139486
2.4529,-0.425894,-0.268171
2.45854,-0.426874,0.0580648
2.46894,-0.428679,-0.175228
2.38886,-0.295432,-0.154266
2.46442,-0.427894,-0.116514
2.38385,-0.294811,-0.0978603
2.40822,-0.306364,-0.0423744
2.38077,-0.302872,0.0139486
2.45531,-0.435148,-0.268599
2.39574,-0.304776,-0.154777
2.46684,-0.437191,-0.1167
2.37884,-0.302626,-0.0976975
2.41116,-0.314867,-0.0424443
2.38372,-0.311284,0.0139718
2.4656,-0.445408,-0.269885
2.47775,-0.447603,-0.176065
2.39867,-0.313236,-0.155033
2.38178,-0.311031,-0.0978603
2.39815,-0.321686,-0.0422348
2.39055,-0.320666,0.0140183
2.46794,-0.454733,-0.270313
2.39734,-0.3301,0.0140648
2.4162,-0.332697,-0.156312
2.41123,-0.332013,-0.0991629
2.40409,-0.339585,0.0141113
2.45409,-0.354951,-0.043282
2.41879,-0.349846,0.0142043
2.43363,-0.351992,-0.157591
2.40496,-0.347845,-0.0990001
2.42547,-0.35946,0.0142508
2.43204,-0.369549,0.0142973
2.435,-0.369998,-0.157847
2.44628,-0.380016,-0.0432122
2.4308,-0.377612,0.0142973
2.43278,-0.377919,-0.100303
2.45679,-0.390436,-0.0434216
2.44132,-0.387978,0.0143671
2.43242,-0.386564,-0.157847
2.45118,-0.389545,-0.101117
2.46331,-0.400293,-0.0435612
2.4518,-0.398422,0.0144368
2.4577,-0.399381,-0.101443
2.46584,-0.409544,-0.043631
2.46223,-0.408944,0.0145065
2.46023,-0.408612,-0.101605
2.47228,-0.419487,-0.0437706
2.46079,-0.417536,0.0145065
2.4676,-0.418692,-0.160406
2.46273,-0.417866,-0.101768
2.46686,-0.427431,-0.0437008
2.47508,-0.428855,0.0145995
2.47399,-0.428666,-0.160917
2.47701,-0.429189,-0.10242
2.48034,-0.438689,-0.161429
2.47943,-0.438529,-0.102582
2.2966,-0.188008,-0.358492
2.3038,-0.196696,-0.359722
2.30704,-0.205086,-0.360337
2.47737,-0.467208,-0.235334
2.31025,-0.213502,-0.360952
2.48746,-0.478108,-0.23645
2.49405,-0.479375,-0.147906
2.31736,-0.22232,-0.362182
2.48186,-0.486023,-0.236078
2.32836,-0.231581,-0.364027
2.50359,-0.499357,-0.238309
2.52197,-0.503023,-0.149766
2.33942,-0.240105,-0.365871
2.50591,-0.508011,-0.23868
2.33852,-0.248678,-0.365871
2.51573,-0.519609,-0.239796
2.51457,-0.51937,-0.149534
2.34162,-0.256862,-0.366486
2.34463,-0.265479,-0.367101
2.35547,-0.275037,-0.368946
2.5336,-0.550561,-0.242026
2.54421,-0.552867,-0.151627
2.36229,-0.284614,-0.370176
2.53545,-0.560704,-0.242398
2.55776,-0.565638,-0.152557
2.36918,-0.293418,-0.371406
2.55301,-0.573473,-0.244257
2.56756,-0.576742,-0.153254
2.36809,-0.302099,-0.371406
2.56254,-0.585487,-0.245372
2.57322,-0.587928,-0.15372
2.45986,-0.445258,-0.318196
2.57222,-0.596682,-0.246488
2.57514,-0.59736,-0.153952
2.38943,-0.321789,-0.375095
2.46991,-0.456434,-0.319711
2.57002,-0.606105,-0.246488
2.48159,-0.458591,-0.206015
2.39612,-0.33121,-0.376325
2.48,-0.467257,-0.321226
2.5795,-0.617856,-0.247603
2.5074,-0.472418,-0.208293
2.39886,-0.340127,-0.37694
2.48225,-0.476659,-0.321731
2.49399,-0.478912,-0.207317
2.4056,-0.348796,-0.37817
2.48853,-0.485976,-0.322742
2.5003,-0.488273,-0.207968
2.41213,-0.358774,-0.379399
2.49063,-0.495869,-0.323247
2.50631,-0.498991,-0.208619
2.41868,-0.368382,-0.380629
2.50055,-0.506925,-0.324762
2.51627,-0.510113,-0.209595
2.42135,-0.377008,-0.381244
2.50663,-0.516816,-0.325772
2.42782,-0.386701,-0.382474
2.51257,-0.527193,-0.326782
2.55176,-0.535415,-0.212849
2.43029,-0.396233,-0.383089
2.52227,-0.538885,-0.328297
2.44073,-0.405811,-0.384934
2.52444,-0.547648,-0.328802
2.54416,-0.551927,-0.212524
2.44319,-0.41499,-0.385548
2.53414,-0.559021,-0.330318
2.55779,-0.564239,-0.213826
2.54718,-0.561898,-0.136702
2.45334,-0.425971,-0.387393
2.54368,-0.570912,-0.331833
2.57127,-0.577102,-0.215128
2.5568,-0.573855,-0.13733
2.55715,-0.583318,-0.333853
2.57312,-0.586961,-0.215453
2.56257,-0.584553,-0.137748
2.55907,-0.592689,-0.334358
2.57893,-0.59729,-0.216104
2.5684,-0.59485,-0.138167
2.57243,-0.605254,-0.336379
2.48402,-0.457695,-0.176623
2.58847,-0.609027,-0.21708
2.57802,-0.616074,-0.337389
2.47806,-0.465548,-0.271598
2.57971,-0.626005,-0.337894
2.48423,-0.475691,-0.272455
2.49644,-0.478028,-0.17774
2.48655,-0.484687,-0.272883
2.50434,-0.497236,-0.275025
2.5103,-0.50799,-0.275882
2.51867,-0.509684,-0.179693
2.5086,-0.516311,-0.275882
2.51846,-0.527511,-0.277167
2.51905,-0.527634,-0.179972
2.52439,-0.537956,-0.278024
2.54193,-0.550977,-0.280166
2.5387,-0.550279,-0.181646
2.54775,-0.561559,-0.281023
2.54846,-0.561714,-0.182483
2.53802,-0.56871,-0.280166
2.56206,-0.574096,-0.183599
2.55541,-0.581981,-0.282308
2.56782,-0.584808,-0.184157
2.56498,-0.593588,-0.283593
2.56576,-0.593768,-0.184157
2.57461,-0.604819,-0.284878
2.57543,-0.60501,-0.184994
2.58022,-0.615648,-0.285735
2.50315,-0.469357,-0.16322
2.57817,-0.624201,-0.285735
2.5194,-0.490635,-0.164499
2.51601,-0.507773,-0.164499
2.5495,-0.542843,-0.167057
2.5632,-0.555119,-0.16808
2.56514,-0.564922,-0.168336
2.57094,-0.575617,-0.168848
2.5767,-0.586359,-0.16936
2.5943,-0.598941,-0.170639
2.26845,-0.138347,-0.353573
2.27192,-0.146122,-0.354188
2.27928,-0.154587,-0.355418
2.2787,-0.162939,-0.355418
2.28209,-0.17079,-0.356033
2.28936,-0.179372,-0.357263
2.47306,-0.439628,-0.0292424
2.48331,-0.450399,-0.0293821
2.47804,-0.449442,-0.0879467
2.48959,-0.46052,-0.0294752
2.48431,-0.459544,-0.0882259
2.4919,-0.469949,-0.0295218
2.49448,-0.470435,-0.0886447
2.50203,-0.480909,-0.0296615
2.49675,-0.479894,-0.0887843
2.50426,-0.490409,-0.029708
2.51038,-0.500712,-0.0298012
2.52078,-0.502787,-0.0897615
2.52055,-0.51098,-0.0299409
2.51866,-0.520215,-0.0299409
2.52513,-0.52155,-0.0900407
2.46932,-0.438519,-0.0145763
2.47573,-0.44813,-0.0146228
2.45733,-0.454109,-0.0727263
2.48193,-0.458655,-0.0146693
2.47857,-0.458034,-0.132096
2.49211,-0.469538,-0.014739
2.49266,-0.469642,-0.132933
2.46981,-0.47427,-0.0731918
2.50224,-0.480497,-0.0148088
2.49101,-0.47834,-0.132933
2.48401,-0.485092,-0.0736572
2.50072,-0.488356,-0.0148088
2.50517,-0.489226,-0.133771
2.51068,-0.499861,-0.0148785
2.50892,-0.508622,-0.0148785
2.5083,-0.526295,-0.0745881
2.52889,-0.530616,-0.015018
2.53591,-0.550138,-0.075519
2.55693,-0.554697,-0.13712
2.47346,-0.438363,0
2.47672,-0.438942,-0.0585301
2.47986,-0.447985,0
2.47919,-0.447864,-0.0586231
2.48615,-0.458088,0
2.48346,-0.457592,-0.117631
2.48154,-0.45724,-0.0587162
2.4924,-0.468241,0
2.49755,-0.469209,-0.118375
2.49982,-0.478676,-0.118561
2.50578,-0.479817,-0.0593675
2.50093,-0.487491,0
2.50607,-0.488492,-0.118934
2.5081,-0.488889,-0.0594606
2.51098,-0.498555,0
2.51306,-0.508548,0
2.52311,-0.519298,0
2.53303,-0.530562,0
2.54593,-0.533264,-0.121167
2.52843,-0.529599,-0.060112
2.54996,-0.552718,-0.121539
2.48111,-0.438826,-0.0439801
2.4835,-0.448194,-0.0440499
2.47788,-0.447181,-0.102582
2.4938,-0.458597,-0.0442593
2.48818,-0.457564,-0.103071
2.49611,-0.468037,-0.0443291
2.49835,-0.468457,-0.103559
2.51026,-0.479312,-0.0446084
2.52026,-0.490803,-0.0448178
2.51683,-0.499259,-0.104536
2.53255,-0.511111,-0.045097
2.51328,-0.507224,0.0149017
2.50733,-0.506021,-0.104211
2.51924,-0.518043,0.0149482
2.52525,-0.528473,0.0149947
2.53513,-0.539783,0.0150645
2.5448,-0.541842,-0.106002
2.5507,-0.552413,-0.106327
2.6016,-0.658789,-0.417524
2.60835,-0.631025,-0.0468423
2.54835,-0.553767,-0.0303599
2.55088,-0.554316,-0.0911575
2.55411,-0.56483,-0.0304531
2.55663,-0.565388,-0.0914367
2.56393,-0.575927,-0.0305928
2.57815,-0.57912,-0.0922743
2.5696,-0.587102,-0.0306859
2.5799,-0.589455,-0.0924139
2.57544,-0.597428,-0.030779
2.57794,-0.598007,-0.0924139
2.58491,-0.609617,-0.0309187
2.5846,-0.609544,-0.15465
2.59518,-0.61204,-0.0931119
2.59054,-0.6205,-0.0310118
2.59022,-0.620423,-0.155115
2.59692,-0.622026,-0.0932515
2.59668,-0.631562,-0.249462
2.5958,-0.631348,-0.15558
2.60242,-0.641624,-0.250205
2.60931,-0.643323,-0.15651
2.61164,-0.65406,-0.251321
2.54867,-0.552905,-0.0151575
2.54179,-0.560709,-0.0757518
2.55454,-0.563522,-0.015204
2.53972,-0.570021,-0.0757518
2.56026,-0.574633,-0.0152505
2.5533,-0.58244,-0.0762172
2.56604,-0.585345,-0.015297
2.56304,-0.59361,-0.0765663
2.57578,-0.596559,-0.0153667
2.57263,-0.6053,-0.0769154
2.57757,-0.606463,-0.0153899
2.57797,-0.606557,-0.138795
2.5705,-0.614277,-0.0769154
2.591,-0.619175,-0.0154829
2.59409,-0.619912,-0.217731
2.59138,-0.619265,-0.139632
2.57611,-0.625132,-0.0771481
2.59965,-0.630844,-0.218382
2.59696,-0.630191,-0.140051
2.58567,-0.636538,-0.0774972
2.59304,-0.63835,-0.339914
2.60142,-0.640414,-0.218708
2.59486,-0.638799,-0.140051
2.60234,-0.650284,-0.341429
2.6069,-0.651424,-0.219359
2.59609,-0.658841,-0.340924
2.54421,-0.551473,-0.0605772
2.56362,-0.565056,-0.122284
2.55008,-0.562072,-0.0607633
2.56553,-0.574875,-0.12247
2.55201,-0.571845,-0.0608564
2.5713,-0.585601,-0.122842
2.5578,-0.582525,-0.0610425
2.58092,-0.597275,-0.123401
2.56354,-0.593253,-0.0612286
2.59059,-0.608572,-0.123959
2.58102,-0.606324,-0.0616939
2.58495,-0.616775,-0.185831
2.59623,-0.619466,-0.124331
2.58278,-0.616257,-0.0617869
2.60616,-0.630977,-0.187505
2.60192,-0.629952,-0.124703
2.59238,-0.627642,-0.0620661
2.59131,-0.637446,-0.287448
2.6077,-0.641478,-0.187784
2.59679,-0.648415,-0.288305
2.6139,-0.661904,-0.290447
2.57781,-0.548871,-0.0460045
2.55634,-0.553634,-0.0456555
2.57001,-0.565994,-0.0459347
2.55656,-0.563033,-0.106653
2.57192,-0.575836,-0.0460045
2.56238,-0.5737,-0.106979
2.5816,-0.587472,-0.046214
2.57206,-0.585301,-0.107467
2.59143,-0.598279,-0.0464234
2.58189,-0.596076,-0.107956
2.6009,-0.610515,-0.0466328
2.59986,-0.61027,-0.17115
2.59136,-0.608275,-0.108444
2.60653,-0.621445,-0.0467725
2.60548,-0.621193,-0.171662
2.59311,-0.618244,-0.108607
2.61504,-0.632645,-0.17243
2.60658,-0.630598,-0.109258
2.60002,-0.632375,-0.0311515
2.61415,-0.635811,-0.0939494
2.60579,-0.642455,-0.0312447
2.61214,-0.644021,-0.0939494
2.61118,-0.653944,-0.0313378
2.60694,-0.652882,-0.15651
2.61364,-0.654561,-0.094089
2.62296,-0.666635,-0.0945078
2.60048,-0.631045,-0.0155527
2.60614,-0.641578,-0.0155992
2.59119,-0.647499,-0.0777299
2.61165,-0.65261,-0.0156457
2.60812,-0.651727,-0.140888
2.59697,-0.628753,0
2.60242,-0.640178,0
2.60736,-0.641394,-0.125076
2.59783,-0.63905,-0.0622522
2.60017,-0.649258,0
2.61319,-0.65251,-0.188342
2.62061,-0.654363,-0.12582
2.60334,-0.650052,-0.0624383
2.61378,-0.64249,-0.0469819
2.62046,-0.644131,-0.172941
2.61978,-0.643964,-0.10991
2.62339,-0.653599,-0.0471913
2.6068,-0.649466,-0.172174
2.45573,-0.435221,-0.388008
2.46205,-0.444768,-0.389238
2.47215,-0.455508,-0.391083
2.47443,-0.464864,-0.391698
2.48443,-0.475729,-0.393542
2.48672,-0.484721,-0.394157
2.49664,-0.495708,-0.396002
2.50643,-0.507207,-0.397847
2.51248,-0.517109,-0.399076
2.53387,-0.530738,-0.402766
2.532,-0.539579,-0.402766
2.53783,-0.550089,-0.403996
2.54361,-0.560646,-0.405226
2.55321,-0.572114,-0.40707
2.56276,-0.583656,-0.408915
2.56841,-0.59438,-0.410145
2.57027,-0.603798,-0.41076
2.58353,-0.616436,-0.413219
2.58915,-0.62686,-0.414449
