x,y,z
2.26522,0.743014,0.138836
2.26767,0.735497,0.138836
2.26642,0.726358,0.138603
2.27275,0.719649,0.138836
2.26762,0.709326,0.138371
2.26627,0.700228,0.138138
2.26488,0.691147,0.137906
2.26716,0.683632,0.137906
2.27336,0.676854,0.138138
2.27176,0.668185,0.137906
2.26652,0.657628,0.137441
2.27264,0.650813,0.137673
2.26722,0.640703,0.137208
2.12514,1.25981,-0.0862716
2.12608,1.25036,-0.086132
2.12331,1.23927,-0.0858528
2.12416,1.22985,-0.0857132
2.12866,1.22205,-0.0857132
2.12228,1.20905,-0.0852944
2.12648,1.20164,-0.0852944
2.08713,1.16025,-0.139069
2.09467,1.15489,-0.139301
2.07811,1.12691,-0.137673
2.08951,1.26895,-0.128118
2.07851,1.11776,-0.137441
2.09393,1.26164,-0.128118
2.1033,1.2583,-0.07133
2.07849,1.10935,-0.137208
2.0876,1.24891,-0.12749
2.10081,1.24687,-0.0710973
2.08235,1.10208,-0.137208
2.08508,1.23754,-0.127072
2.10515,1.23953,-0.0710973
2.08265,1.09295,-0.136976
2.08594,1.22822,-0.126862
2.10601,1.23016,-0.0709809
2.07937,1.08199,-0.13651
2.09367,1.22295,-0.127072
2.09991,1.21679,-0.0706318
2.09101,1.21163,-0.126653
2.08137,1.19636,-0.125816
2.08901,1.19106,-0.126025
2.0862,1.17983,-0.125606
2.08042,1.15747,-0.124769
2.08445,1.1502,-0.124769
2.08604,1.26833,-0.113722
2.08521,1.13218,-0.12435
2.08361,1.25691,-0.11335
2.08211,1.1211,-0.123932
2.08455,1.24758,-0.113164
2.08601,1.11383,-0.123932
2.08546,1.23826,-0.112978
2.08283,1.1028,-0.123513
2.08977,1.23097,-0.112978
2.0902,1.09738,-0.123722
2.08715,1.21963,-0.112605
2.08693,1.08639,-0.123304
2.08448,1.20833,-0.112233
2.08716,1.07727,-0.123094
2.08176,1.19707,-0.111861
2.0894,1.19177,-0.112047
2.08311,1.17857,-0.111489
2.09109,1.16436,-0.111489
2.09917,1.14974,-0.111489
2.09614,1.13859,-0.111116
2.09317,1.27317,-0.0998143
2.09659,1.12937,-0.11093
2.08392,1.2576,-0.0991629
2.09347,1.11828,-0.110558
2.08829,1.25031,-0.0991629
2.09383,1.10909,-0.110372
2.08577,1.23893,-0.0988373
2.09415,1.09992,-0.110186
2.09009,1.23165,-0.0988373
2.09443,1.09076,-0.11
2.08057,1.21628,-0.098186
2.09823,1.08344,-0.11
2.09172,1.21302,-0.0985116
2.09488,1.07247,-0.109627
2.09248,1.20371,-0.0983488
2.08951,1.19281,-0.0980231
2.098,1.17782,-0.0980231
2.09547,1.15772,-0.0975347
2.09599,1.14847,-0.0973718
2.09297,1.13733,-0.0970462
2.08949,1.12696,-0.0967205
2.09714,1.12118,-0.0968833
2.09378,1.11047,-0.0965577
2.09076,1.09907,-0.096232
2.07079,1.07936,-0.149661
2.10174,1.08665,-0.0963948
2.09375,0.980785,-0.13465
2.09354,0.971789,-0.134417
2.08966,0.961137,-0.133952
2.093,0.953837,-0.133952
2.09268,0.944882,-0.13372
2.09232,0.935942,-0.133487
2.09558,0.928632,-0.133487
2.09119,1.05176,-0.122675
2.09149,0.918101,-0.133022
2.09128,1.04267,-0.122466
2.09086,0.909568,-0.13279
2.09472,1.03573,-0.122466
2.09403,0.902263,-0.13279
2.09115,1.0249,-0.122047
2.09716,0.894949,-0.13279
2.09112,1.01585,-0.121838
2.0966,0.886069,-0.132557
2.09106,1.00681,-0.121629
2.09231,0.875661,-0.132092
2.09456,0.999502,-0.121629
2.09904,0.869881,-0.132324
2.09803,0.992185,-0.121629
2.09837,0.861033,-0.132092
2.09425,0.981465,-0.12121
2.09766,0.852199,-0.131859
2.10129,0.975831,-0.121419
2.09742,0.965152,-0.121001
2.09985,0.836058,-0.131627
2.10078,0.957824,-0.121001
2.09533,0.825795,-0.131162
2.10411,0.950485,-0.121001
2.09843,1.06551,-0.109627
2.09996,0.940238,-0.120582
2.095,1.05459,-0.109255
2.09958,0.931282,-0.120373
2.09527,1.04512,-0.109069
2.10298,0.92358,-0.120373
2.09514,1.0364,-0.108883
2.09516,1.02732,-0.108697
2.09514,1.01825,-0.108511
2.10228,1.01266,-0.108697
2.09824,1.00261,-0.108324
2.1019,0.994912,-0.108324
2.10519,0.987938,-0.108324
2.10155,0.976845,-0.107952
2.09878,1.06615,-0.0959064
2.10248,1.05882,-0.0959064
2.10241,1.05006,-0.0957435
2.073,0.801568,-0.155417
2.07206,0.7929,-0.155138
2.07454,0.786387,-0.155138
2.08932,0.911068,-0.146079
2.07367,0.777376,-0.154859
2.08898,0.90182,-0.145823
2.08845,0.892955,-0.145567
2.08772,0.884467,-0.145312
2.08712,0.875629,-0.145056
2.09016,0.868338,-0.145056
2.09318,0.861038,-0.145056
2.08523,0.848844,-0.144288
2.09173,0.843418,-0.144544
2.09096,0.834631,-0.144288
2.09015,0.825861,-0.144032
2.09287,0.818925,-0.144032
2.08455,0.807289,-0.143265
2.09495,0.8025,-0.143777
2.09014,0.792717,-0.143265
2.09663,0.786818,-0.143521
2.08439,0.773938,-0.142497
